YES WORD COUNT DIFFERENCES
==========================

PAIR WITH MINIMUM WORD-COUNT DIFFERENCE
---------------------------------------
id1: 32610155 | id2: 36431405 | word_count1: 137 | word_count2: 137 | word_count_difference: 0

PAIR WITH MAXIMUM WORD-COUNT DIFFERENCE
---------------------------------------
id1: 32729551 | id2: 31693759 | word_count1: 11066 | word_count2: 156 | word_count_difference: 10910

ARTICLE WITH THE FEWEST WORDS
-----------------------------
id: 34102405 | word_count: 2

ARTICLE WITH THE MOST WORDS
---------------------------
id: 32729551 | word_count: 11066

WORD-DIFFERENCE DISTRIBUTION
----------------------------
word_difference: 0 | pair_count: 3072 | percentage: 8.75%
id1: 32714385 | id2: 32711819 | word_count1: 168 | word_count2: 170 | word_count_difference: 2
id1: 32716828 | id2: 32790701 | word_count1: 173 | word_count2: 152 | word_count_difference: 21
id1: 32711154 | id2: 32527273 | word_count1: 60 | word_count2: 163 | word_count_difference: 103
id1: 32714803 | id2: 31970428 | word_count1: 153 | word_count2: 152 | word_count_difference: 1
id1: 32713631 | id2: 31089765 | word_count1: 150 | word_count2: 163 | word_count_difference: 13
id1: 32708101 | id2: 32762733 | word_count1: 126 | word_count2: 116 | word_count_difference: 10
id1: 32717701 | id2: 32718108 | word_count1: 142 | word_count2: 142 | word_count_difference: 0
id1: 32718108 | id2: 32713665 | word_count1: 142 | word_count2: 141 | word_count_difference: 1
id1: 32729680 | id2: 32715569 | word_count1: 142 | word_count2: 142 | word_count_difference: 0
id1: 32724854 | id2: 32726526 | word_count1: 144 | word_count2: 142 | word_count_difference: 2
id1: 32726526 | id2: 32717212 | word_count1: 142 | word_count2: 142 | word_count_difference: 0
id1: 32710956 | id2: 32713591 | word_count1: 154 | word_count2: 150 | word_count_difference: 4
id1: 32713665 | id2: 32717621 | word_count1: 141 | word_count2: 142 | word_count_difference: 1
id1: 32717317 | id2: 32804133 | word_count1: 142 | word_count2: 147 | word_count_difference: 5
id1: 32712004 | id2: 32813739 | word_count1: 100 | word_count2: 56 | word_count_difference: 44
id1: 32715694 | id2: 32707311 | word_count1: 131 | word_count2: 134 | word_count_difference: 3
id1: 32714552 | id2: 32773618 | word_count1: 150 | word_count2: 164 | word_count_difference: 14
id1: 32719071 | id2: 11178492 | word_count1: 166 | word_count2: 55 | word_count_difference: 111
id1: 32712308 | id2: 33787671 | word_count1: 154 | word_count2: 144 | word_count_difference: 10
id1: 32712056 | id2: 29920477 | word_count1: 156 | word_count2: 161 | word_count_difference: 5
id1: 32712060 | id2: 32544718 | word_count1: 143 | word_count2: 139 | word_count_difference: 4
id1: 32715493 | id2: 33366375 | word_count1: 178 | word_count2: 175 | word_count_difference: 3
id1: 32752880 | id2: 32749814 | word_count1: 157 | word_count2: 159 | word_count_difference: 2
id1: 32717217 | id2: 41481462 | word_count1: 165 | word_count2: 163 | word_count_difference: 2
id1: 32724458 | id2: 32717991 | word_count1: 28 | word_count2: 131 | word_count_difference: 103
id1: 32712009 | id2: 31556936 | word_count1: 147 | word_count2: 159 | word_count_difference: 12
id1: 32715549 | id2: 36845512 | word_count1: 139 | word_count2: 148 | word_count_difference: 9
id1: 32712316 | id2: 32757751 | word_count1: 156 | word_count2: 145 | word_count_difference: 11
id1: 32714029 | id2: 32084697 | word_count1: 170 | word_count2: 141 | word_count_difference: 29
id1: 32713717 | id2: 32722144 | word_count1: 151 | word_count2: 148 | word_count_difference: 3
id1: 32715746 | id2: 17188982 | word_count1: 167 | word_count2: 73 | word_count_difference: 94
id1: 32724410 | id2: 48566904 | word_count1: 669 | word_count2: 169 | word_count_difference: 500
id1: 32713688 | id2: 32721807 | word_count1: 114 | word_count2: 136 | word_count_difference: 22
id1: 32691753 | id2: 33552737 | word_count1: 178 | word_count2: 94 | word_count_difference: 84
id1: 32725522 | id2: 31203748 | word_count1: 48 | word_count2: 25 | word_count_difference: 23
id1: 32713735 | id2: 30973196 | word_count1: 145 | word_count2: 130 | word_count_difference: 15
id1: 32734513 | id2: 49110394 | word_count1: 148 | word_count2: 153 | word_count_difference: 5
id1: 32711983 | id2: 30264098 | word_count1: 154 | word_count2: 112 | word_count_difference: 42
id1: 32714770 | id2: 32260499 | word_count1: 137 | word_count2: 170 | word_count_difference: 33
id1: 32750776 | id2: 32727959 | word_count1: 110 | word_count2: 134 | word_count_difference: 24
id1: 32712312 | id2: 32729635 | word_count1: 148 | word_count2: 31 | word_count_difference: 117
id1: 32713719 | id2: 32815383 | word_count1: 152 | word_count2: 154 | word_count_difference: 2
id1: 32715472 | id2: 28938215 | word_count1: 153 | word_count2: 118 | word_count_difference: 35
id1: 32718581 | id2: 29040788 | word_count1: 153 | word_count2: 153 | word_count_difference: 0
id1: 32717175 | id2: 32714147 | word_count1: 142 | word_count2: 143 | word_count_difference: 1
id1: 32712313 | id2: 10404782 | word_count1: 144 | word_count2: 151 | word_count_difference: 7
id1: 32715802 | id2: 48487940 | word_count1: 175 | word_count2: 98 | word_count_difference: 77
id1: 32716859 | id2: 31888173 | word_count1: 165 | word_count2: 172 | word_count_difference: 7
id1: 32715708 | id2: 32699489 | word_count1: 155 | word_count2: 135 | word_count_difference: 20
id1: 32717576 | id2: 32773847 | word_count1: 159 | word_count2: 164 | word_count_difference: 5
id1: 32763456 | id2: 33807206 | word_count1: 177 | word_count2: 164 | word_count_difference: 13
id1: 32714412 | id2: 32739194 | word_count1: 155 | word_count2: 145 | word_count_difference: 10
id1: 32717188 | id2: 32731242 | word_count1: 150 | word_count2: 161 | word_count_difference: 11
id1: 32712463 | id2: 25817588 | word_count1: 162 | word_count2: 170 | word_count_difference: 8
id1: 32717269 | id2: 17602145 | word_count1: 160 | word_count2: 1406 | word_count_difference: 1246
id1: 40854223 | id2: 32534077 | word_count1: 92 | word_count2: 79 | word_count_difference: 13
id1: 32712018 | id2: 33469384 | word_count1: 160 | word_count2: 162 | word_count_difference: 2
id1: 32717593 | id2: 32727513 | word_count1: 146 | word_count2: 144 | word_count_difference: 2
id1: 32712076 | id2: 28609234 | word_count1: 299 | word_count2: 574 | word_count_difference: 275
id1: 32704628 | id2: 32661417 | word_count1: 169 | word_count2: 166 | word_count_difference: 3
id1: 32718122 | id2: 32238817 | word_count1: 161 | word_count2: 160 | word_count_difference: 1
id1: 32713668 | id2: 33362482 | word_count1: 156 | word_count2: 146 | word_count_difference: 10
id1: 32712006 | id2: 30985673 | word_count1: 163 | word_count2: 164 | word_count_difference: 1
id1: 32711072 | id2: 33262837 | word_count1: 74 | word_count2: 140 | word_count_difference: 66
id1: 40854285 | id2: 32583855 | word_count1: 168 | word_count2: 161 | word_count_difference: 7
id1: 32711043 | id2: 16104237 | word_count1: 36 | word_count2: 21 | word_count_difference: 15
id1: 32712327 | id2: 32688696 | word_count1: 128 | word_count2: 141 | word_count_difference: 13
id1: 32721857 | id2: 32717577 | word_count1: 75 | word_count2: 120 | word_count_difference: 45
id1: 32746222 | id2: 32717280 | word_count1: 129 | word_count2: 147 | word_count_difference: 18
id1: 32715181 | id2: 32733782 | word_count1: 179 | word_count2: 80 | word_count_difference: 99
id1: 32717651 | id2: 32725048 | word_count1: 157 | word_count2: 110 | word_count_difference: 47
id1: 32715734 | id2: 32734224 | word_count1: 162 | word_count2: 157 | word_count_difference: 5
id1: 32718599 | id2: 32620755 | word_count1: 161 | word_count2: 153 | word_count_difference: 8
id1: 32713990 | id2: 32642206 | word_count1: 153 | word_count2: 151 | word_count_difference: 2
id1: 32734494 | id2: 46230556 | word_count1: 142 | word_count2: 149 | word_count_difference: 7
id1: 32715253 | id2: 32649986 | word_count1: 126 | word_count2: 139 | word_count_difference: 13
id1: 32717934 | id2: 32564773 | word_count1: 164 | word_count2: 163 | word_count_difference: 1
id1: 32724409 | id2: 32714125 | word_count1: 447 | word_count2: 165 | word_count_difference: 282
id1: 40854222 | id2: 36767006 | word_count1: 115 | word_count2: 128 | word_count_difference: 13
id1: 32753200 | id2: 32695043 | word_count1: 132 | word_count2: 134 | word_count_difference: 2
id1: 32768503 | id2: 39239291 | word_count1: 169 | word_count2: 160 | word_count_difference: 9
id1: 32712052 | id2: 45872872 | word_count1: 160 | word_count2: 144 | word_count_difference: 16
id1: 32717647 | id2: 32044484 | word_count1: 161 | word_count2: 165 | word_count_difference: 4
id1: 32714948 | id2: 21705014 | word_count1: 145 | word_count2: 56 | word_count_difference: 89
id1: 32713669 | id2: 40850312 | word_count1: 62 | word_count2: 57 | word_count_difference: 5
id1: 32719070 | id2: 32819999 | word_count1: 160 | word_count2: 160 | word_count_difference: 0
id1: 32978943 | id2: 32968273 | word_count1: 29 | word_count2: 133 | word_count_difference: 104
id1: 32978945 | id2: 32971831 | word_count1: 68 | word_count2: 138 | word_count_difference: 70
id1: 32978949 | id2: 32966772 | word_count1: 65 | word_count2: 143 | word_count_difference: 78
id1: 32978953 | id2: 41642416 | word_count1: 59 | word_count2: 154 | word_count_difference: 95
id1: 32978959 | id2: 32861673 | word_count1: 22 | word_count2: 161 | word_count_difference: 139
id1: 32978961 | id2: 32909138 | word_count1: 35 | word_count2: 149 | word_count_difference: 114
id1: 32978938 | id2: 32949808 | word_count1: 45 | word_count2: 135 | word_count_difference: 90
id1: 32721151 | id2: 31021485 | word_count1: 152 | word_count2: 139 | word_count_difference: 13
id1: 32745045 | id2: 32708252 | word_count1: 93 | word_count2: 123 | word_count_difference: 30
id1: 32717114 | id2: 32562388 | word_count1: 180 | word_count2: 146 | word_count_difference: 34
id1: 32692212 | id2: 32527294 | word_count1: 177 | word_count2: 164 | word_count_difference: 13
id1: 32740170 | id2: 32680821 | word_count1: 134 | word_count2: 126 | word_count_difference: 8
id1: 32718076 | id2: 32667296 | word_count1: 147 | word_count2: 156 | word_count_difference: 9
id1: 32717519 | id2: 32822779 | word_count1: 168 | word_count2: 162 | word_count_difference: 6
id1: 32711491 | id2: 32880348 | word_count1: 93 | word_count2: 164 | word_count_difference: 71
id1: 32716969 | id2: 32717467 | word_count1: 142 | word_count2: 146 | word_count_difference: 4
id1: 32715735 | id2: 39490770 | word_count1: 133 | word_count2: 149 | word_count_difference: 16
id1: 32718487 | id2: 32678152 | word_count1: 170 | word_count2: 166 | word_count_difference: 4
id1: 32714013 | id2: 35343325 | word_count1: 153 | word_count2: 153 | word_count_difference: 0
id1: 32717197 | id2: 32681327 | word_count1: 136 | word_count2: 90 | word_count_difference: 46
id1: 32788034 | id2: 32526895 | word_count1: 164 | word_count2: 164 | word_count_difference: 0
id1: 32747508 | id2: 32577031 | word_count1: 152 | word_count2: 153 | word_count_difference: 1
id1: 32718019 | id2: 47739554 | word_count1: 117 | word_count2: 116 | word_count_difference: 1
id1: 32712008 | id2: 23404249 | word_count1: 144 | word_count2: 99 | word_count_difference: 45
id1: 32716937 | id2: 32769035 | word_count1: 156 | word_count2: 27 | word_count_difference: 129
id1: 32719046 | id2: 32702777 | word_count1: 145 | word_count2: 143 | word_count_difference: 2
id1: 32708227 | id2: 32706875 | word_count1: 133 | word_count2: 154 | word_count_difference: 21
id1: 40857065 | id2: 32666412 | word_count1: 180 | word_count2: 158 | word_count_difference: 22
id1: 32714174 | id2: 45533908 | word_count1: 168 | word_count2: 115 | word_count_difference: 53
id1: 40854236 | id2: 32696364 | word_count1: 167 | word_count2: 159 | word_count_difference: 8
id1: 32715247 | id2: 40856136 | word_count1: 163 | word_count2: 153 | word_count_difference: 10
id1: 32718078 | id2: 32502206 | word_count1: 143 | word_count2: 72 | word_count_difference: 71
id1: 32726627 | id2: 38255475 | word_count1: 136 | word_count2: 161 | word_count_difference: 25
id1: 32714475 | id2: 33043321 | word_count1: 147 | word_count2: 156 | word_count_difference: 9
id1: 32715297 | id2: 32531970 | word_count1: 175 | word_count2: 97 | word_count_difference: 78
id1: 32720372 | id2: 39518042 | word_count1: 157 | word_count2: 136 | word_count_difference: 21
id1: 32716793 | id2: 31604649 | word_count1: 143 | word_count2: 914 | word_count_difference: 771
id1: 32718965 | id2: 32719209 | word_count1: 29 | word_count2: 143 | word_count_difference: 114
id1: 32737973 | id2: 30852692 | word_count1: 131 | word_count2: 121 | word_count_difference: 10
id1: 32746306 | id2: 41653571 | word_count1: 131 | word_count2: 125 | word_count_difference: 6
id1: 32727334 | id2: 35502401 | word_count1: 131 | word_count2: 140 | word_count_difference: 9
id1: 33055250 | id2: 32586855 | word_count1: 131 | word_count2: 148 | word_count_difference: 17
id1: 34125241 | id2: 32727334 | word_count1: 131 | word_count2: 131 | word_count_difference: 0
id1: 32757833 | id2: 32716835 | word_count1: 160 | word_count2: 163 | word_count_difference: 3
id1: 32718502 | id2: 32662258 | word_count1: 128 | word_count2: 146 | word_count_difference: 18
id1: 32716861 | id2: 32898951 | word_count1: 175 | word_count2: 118 | word_count_difference: 57
id1: 32716785 | id2: 32702550 | word_count1: 153 | word_count2: 156 | word_count_difference: 3
id1: 32717826 | id2: 32779157 | word_count1: 114 | word_count2: 151 | word_count_difference: 37
id1: 32717158 | id2: 32667571 | word_count1: 130 | word_count2: 76 | word_count_difference: 54
id1: 32714022 | id2: 47665131 | word_count1: 132 | word_count2: 134 | word_count_difference: 2
id1: 32754424 | id2: 32777325 | word_count1: 173 | word_count2: 169 | word_count_difference: 4
id1: 32718741 | id2: 45165447 | word_count1: 155 | word_count2: 122 | word_count_difference: 33
id1: 32714852 | id2: 32714317 | word_count1: 146 | word_count2: 152 | word_count_difference: 6
id1: 32718495 | id2: 32743648 | word_count1: 119 | word_count2: 163 | word_count_difference: 44
id1: 32719088 | id2: 32715333 | word_count1: 150 | word_count2: 161 | word_count_difference: 11
id1: 32712443 | id2: 32755606 | word_count1: 148 | word_count2: 149 | word_count_difference: 1
id1: 32714110 | id2: 32862286 | word_count1: 127 | word_count2: 153 | word_count_difference: 26
id1: 32714959 | id2: 30547891 | word_count1: 135 | word_count2: 93 | word_count_difference: 42
id1: 32747507 | id2: 32669092 | word_count1: 106 | word_count2: 107 | word_count_difference: 1
id1: 32714144 | id2: 32667733 | word_count1: 166 | word_count2: 106 | word_count_difference: 60
id1: 32763674 | id2: 31948256 | word_count1: 165 | word_count2: 152 | word_count_difference: 13
id1: 32717257 | id2: 32717816 | word_count1: 132 | word_count2: 129 | word_count_difference: 3
id1: 32717626 | id2: 32092355 | word_count1: 126 | word_count2: 143 | word_count_difference: 17
id1: 32711337 | id2: 32717626 | word_count1: 126 | word_count2: 126 | word_count_difference: 0
id1: 32714759 | id2: 26855924 | word_count1: 167 | word_count2: 161 | word_count_difference: 6
id1: 32734574 | id2: 32711489 | word_count1: 157 | word_count2: 164 | word_count_difference: 7
id1: 32717800 | id2: 32727037 | word_count1: 151 | word_count2: 154 | word_count_difference: 3
id1: 32721178 | id2: 32727037 | word_count1: 152 | word_count2: 154 | word_count_difference: 2
id1: 32721154 | id2: 32738976 | word_count1: 107 | word_count2: 167 | word_count_difference: 60
id1: 32751197 | id2: 32740872 | word_count1: 131 | word_count2: 138 | word_count_difference: 7
id1: 32718051 | id2: 33804471 | word_count1: 149 | word_count2: 174 | word_count_difference: 25
id1: 32753199 | id2: 32707703 | word_count1: 131 | word_count2: 142 | word_count_difference: 11
id1: 32715084 | id2: 32715373 | word_count1: 133 | word_count2: 143 | word_count_difference: 10
id1: 32725718 | id2: 32733962 | word_count1: 56 | word_count2: 150 | word_count_difference: 94
id1: 32713666 | id2: 32721160 | word_count1: 156 | word_count2: 164 | word_count_difference: 8
id1: 32715111 | id2: 32648176 | word_count1: 160 | word_count2: 156 | word_count_difference: 4
id1: 32717053 | id2: 32718489 | word_count1: 132 | word_count2: 96 | word_count_difference: 36
id1: 32715293 | id2: 32722223 | word_count1: 134 | word_count2: 167 | word_count_difference: 33
id1: 32716858 | id2: 33147226 | word_count1: 184 | word_count2: 164 | word_count_difference: 20
id1: 32726389 | id2: 32568053 | word_count1: 1106 | word_count2: 116 | word_count_difference: 990
id1: 32721724 | id2: 34322595 | word_count1: 149 | word_count2: 146 | word_count_difference: 3
id1: 40818442 | id2: 40829145 | word_count1: 134 | word_count2: 134 | word_count_difference: 0
id1: 32714246 | id2: 35936448 | word_count1: 159 | word_count2: 171 | word_count_difference: 12
id1: 32721184 | id2: 34626580 | word_count1: 148 | word_count2: 159 | word_count_difference: 11
id1: 32715325 | id2: 30970584 | word_count1: 186 | word_count2: 172 | word_count_difference: 14
id1: 32770122 | id2: 32661136 | word_count1: 147 | word_count2: 166 | word_count_difference: 19
id1: 32717532 | id2: 32601668 | word_count1: 168 | word_count2: 153 | word_count_difference: 15
id1: 32761503 | id2: 32758736 | word_count1: 153 | word_count2: 134 | word_count_difference: 19
id1: 32753891 | id2: 33278339 | word_count1: 166 | word_count2: 168 | word_count_difference: 2
id1: 32720337 | id2: 32385642 | word_count1: 154 | word_count2: 153 | word_count_difference: 1
id1: 32734399 | id2: 32717223 | word_count1: 144 | word_count2: 136 | word_count_difference: 8
id1: 32715665 | id2: 32733612 | word_count1: 155 | word_count2: 144 | word_count_difference: 11
id1: 32717622 | id2: 32718009 | word_count1: 157 | word_count2: 136 | word_count_difference: 21
id1: 32717692 | id2: 32727838 | word_count1: 139 | word_count2: 136 | word_count_difference: 3
id1: 32718053 | id2: 32727838 | word_count1: 139 | word_count2: 136 | word_count_difference: 3
id1: 32733612 | id2: 32717211 | word_count1: 144 | word_count2: 136 | word_count_difference: 8
id1: 32716998 | id2: 32718053 | word_count1: 144 | word_count2: 139 | word_count_difference: 5
id1: 32718517 | id2: 32717223 | word_count1: 146 | word_count2: 136 | word_count_difference: 10
id1: 32726529 | id2: 32717692 | word_count1: 148 | word_count2: 139 | word_count_difference: 9
id1: 32752551 | id2: 32899789 | word_count1: 135 | word_count2: 165 | word_count_difference: 30
id1: 32717594 | id2: 48985582 | word_count1: 135 | word_count2: 134 | word_count_difference: 1
id1: 32715651 | id2: 32715752 | word_count1: 165 | word_count2: 168 | word_count_difference: 3
id1: 32716774 | id2: 32859357 | word_count1: 144 | word_count2: 145 | word_count_difference: 1
id1: 32711856 | id2: 32680959 | word_count1: 85 | word_count2: 135 | word_count_difference: 50
id1: 32712466 | id2: 32712467 | word_count1: 151 | word_count2: 147 | word_count_difference: 4
id1: 32712468 | id2: 32001792 | word_count1: 146 | word_count2: 162 | word_count_difference: 16
id1: 32715510 | id2: 32707696 | word_count1: 143 | word_count2: 152 | word_count_difference: 9
id1: 32754423 | id2: 33228009 | word_count1: 154 | word_count2: 131 | word_count_difference: 23
id1: 32714043 | id2: 38421709 | word_count1: 157 | word_count2: 149 | word_count_difference: 8
id1: 32714854 | id2: 30804739 | word_count1: 163 | word_count2: 158 | word_count_difference: 5
id1: 32717563 | id2: 33006303 | word_count1: 149 | word_count2: 153 | word_count_difference: 4
id1: 32723747 | id2: 33344165 | word_count1: 162 | word_count2: 152 | word_count_difference: 10
id1: 32722166 | id2: 23939571 | word_count1: 163 | word_count2: 56 | word_count_difference: 107
id1: 32724021 | id2: 36369590 | word_count1: 156 | word_count2: 154 | word_count_difference: 2
id1: 32716890 | id2: 29206834 | word_count1: 182 | word_count2: 173 | word_count_difference: 9
id1: 32714204 | id2: 32608254 | word_count1: 125 | word_count2: 92 | word_count_difference: 33
id1: 32714537 | id2: 31073792 | word_count1: 104 | word_count2: 124 | word_count_difference: 20
id1: 32715338 | id2: 32725471 | word_count1: 153 | word_count2: 316 | word_count_difference: 163
id1: 32717346 | id2: 40857727 | word_count1: 141 | word_count2: 84 | word_count_difference: 57
id1: 32714512 | id2: 32755280 | word_count1: 166 | word_count2: 168 | word_count_difference: 2
id1: 32736978 | id2: 25315450 | word_count1: 148 | word_count2: 106 | word_count_difference: 42
id1: 32717039 | id2: 32718496 | word_count1: 119 | word_count2: 128 | word_count_difference: 9
id1: 32711826 | id2: 32711928 | word_count1: 140 | word_count2: 142 | word_count_difference: 2
id1: 32726089 | id2: 32734615 | word_count1: 21 | word_count2: 141 | word_count_difference: 120
id1: 32715669 | id2: 32451526 | word_count1: 167 | word_count2: 175 | word_count_difference: 8
id1: 32720381 | id2: 32738046 | word_count1: 128 | word_count2: 131 | word_count_difference: 3
id1: 32717161 | id2: 32590331 | word_count1: 172 | word_count2: 175 | word_count_difference: 3
id1: 32726263 | id2: 32456659 | word_count1: 55 | word_count2: 162 | word_count_difference: 107
id1: 32714240 | id2: 32730866 | word_count1: 157 | word_count2: 132 | word_count_difference: 25
id1: 32714514 | id2: 32730866 | word_count1: 157 | word_count2: 132 | word_count_difference: 25
id1: 32713813 | id2: 21853018 | word_count1: 158 | word_count2: 71 | word_count_difference: 87
id1: 32712049 | id2: 32724998 | word_count1: 172 | word_count2: 133 | word_count_difference: 39
id1: 32714031 | id2: 32701184 | word_count1: 161 | word_count2: 73 | word_count_difference: 88
id1: 32737370 | id2: 32710523 | word_count1: 137 | word_count2: 137 | word_count_difference: 0
id1: 32715171 | id2: 44988418 | word_count1: 162 | word_count2: 167 | word_count_difference: 5
id1: 32715313 | id2: 33026072 | word_count1: 163 | word_count2: 1260 | word_count_difference: 1097
id1: 32721169 | id2: 32726626 | word_count1: 159 | word_count2: 163 | word_count_difference: 4
id1: 32723428 | id2: 32740795 | word_count1: 58 | word_count2: 136 | word_count_difference: 78
id1: 32752226 | id2: 31063229 | word_count1: 176 | word_count2: 132 | word_count_difference: 44
id1: 32706251 | id2: 30387441 | word_count1: 155 | word_count2: 115 | word_count_difference: 40
id1: 32715274 | id2: 32688882 | word_count1: 137 | word_count2: 146 | word_count_difference: 9
id1: 32714865 | id2: 32111219 | word_count1: 169 | word_count2: 170 | word_count_difference: 1
id1: 32714213 | id2: 32627420 | word_count1: 172 | word_count2: 142 | word_count_difference: 30
id1: 32717566 | id2: 32740528 | word_count1: 156 | word_count2: 136 | word_count_difference: 20
id1: 32726399 | id2: 23836908 | word_count1: 44 | word_count2: 35 | word_count_difference: 9
id1: 32717393 | id2: 32461825 | word_count1: 153 | word_count2: 112 | word_count_difference: 41
id1: 32714490 | id2: 32765940 | word_count1: 146 | word_count2: 169 | word_count_difference: 23
id1: 32714756 | id2: 31259294 | word_count1: 177 | word_count2: 171 | word_count_difference: 6
id1: 32714455 | id2: 33198803 | word_count1: 134 | word_count2: 81 | word_count_difference: 53
id1: 32712472 | id2: 32501131 | word_count1: 149 | word_count2: 147 | word_count_difference: 2
id1: 32717962 | id2: 25896384 | word_count1: 153 | word_count2: 150 | word_count_difference: 3
id1: 32733369 | id2: 32715456 | word_count1: 161 | word_count2: 152 | word_count_difference: 9
id1: 32719116 | id2: 32708008 | word_count1: 134 | word_count2: 143 | word_count_difference: 9
id1: 32714245 | id2: 32726533 | word_count1: 169 | word_count2: 155 | word_count_difference: 14
id1: 32748424 | id2: 42493608 | word_count1: 110 | word_count2: 142 | word_count_difference: 32
id1: 32714452 | id2: 32710773 | word_count1: 154 | word_count2: 146 | word_count_difference: 8
id1: 32717170 | id2: 32702558 | word_count1: 158 | word_count2: 158 | word_count_difference: 0
id1: 32715539 | id2: 32897505 | word_count1: 140 | word_count2: 153 | word_count_difference: 13
id1: 32714111 | id2: 49598739 | word_count1: 137 | word_count2: 152 | word_count_difference: 15
id1: 32715363 | id2: 32718087 | word_count1: 166 | word_count2: 109 | word_count_difference: 57
id1: 32737894 | id2: 32437641 | word_count1: 64 | word_count2: 147 | word_count_difference: 83
id1: 32715693 | id2: 32710428 | word_count1: 149 | word_count2: 152 | word_count_difference: 3
id1: 32726303 | id2: 32725084 | word_count1: 36 | word_count2: 36 | word_count_difference: 0
id1: 32714479 | id2: 32461776 | word_count1: 179 | word_count2: 178 | word_count_difference: 1
id1: 32715170 | id2: 32887894 | word_count1: 165 | word_count2: 168 | word_count_difference: 3
id1: 32715278 | id2: 32674740 | word_count1: 109 | word_count2: 143 | word_count_difference: 34
id1: 32714539 | id2: 31879866 | word_count1: 152 | word_count2: 162 | word_count_difference: 10
id1: 32715319 | id2: 32740186 | word_count1: 120 | word_count2: 123 | word_count_difference: 3
id1: 32720608 | id2: 3739655 | word_count1: 159 | word_count2: 253 | word_count_difference: 94
id1: 32788466 | id2: 32724357 | word_count1: 120 | word_count2: 68 | word_count_difference: 52
id1: 32742422 | id2: 33090528 | word_count1: 144 | word_count2: 133 | word_count_difference: 11
id1: 32715544 | id2: 32716969 | word_count1: 184 | word_count2: 142 | word_count_difference: 42
id1: 32719102 | id2: 32687288 | word_count1: 136 | word_count2: 148 | word_count_difference: 12
id1: 40854281 | id2: 32862012 | word_count1: 164 | word_count2: 165 | word_count_difference: 1
id1: 32753581 | id2: 32695929 | word_count1: 148 | word_count2: 169 | word_count_difference: 21
id1: 32717817 | id2: 32725616 | word_count1: 158 | word_count2: 68 | word_count_difference: 90
id1: 32713796 | id2: 32737139 | word_count1: 158 | word_count2: 149 | word_count_difference: 9
id1: 32714150 | id2: 32512119 | word_count1: 153 | word_count2: 50 | word_count_difference: 103
id1: 32718145 | id2: 31895605 | word_count1: 174 | word_count2: 173 | word_count_difference: 1
id1: 32715558 | id2: 32795628 | word_count1: 168 | word_count2: 139 | word_count_difference: 29
id1: 32714523 | id2: 30325147 | word_count1: 78 | word_count2: 96 | word_count_difference: 18
id1: 32715184 | id2: 32718131 | word_count1: 78 | word_count2: 153 | word_count_difference: 75
id1: 32715577 | id2: 32615056 | word_count1: 108 | word_count2: 153 | word_count_difference: 45
id1: 32715357 | id2: 36347148 | word_count1: 162 | word_count2: 166 | word_count_difference: 4
id1: 32718491 | id2: 36571547 | word_count1: 124 | word_count2: 69 | word_count_difference: 55
id1: 32717222 | id2: 37304464 | word_count1: 145 | word_count2: 175 | word_count_difference: 30
id1: 32718218 | id2: 32667296 | word_count1: 145 | word_count2: 156 | word_count_difference: 11
id1: 32731159 | id2: 32710963 | word_count1: 152 | word_count2: 154 | word_count_difference: 2
id1: 32725084 | id2: 32739865 | word_count1: 36 | word_count2: 156 | word_count_difference: 120
id1: 32714157 | id2: 32669394 | word_count1: 155 | word_count2: 166 | word_count_difference: 11
id1: 32714108 | id2: 32638560 | word_count1: 140 | word_count2: 70 | word_count_difference: 70
id1: 32715222 | id2: 34974322 | word_count1: 177 | word_count2: 110 | word_count_difference: 67
id1: 32714048 | id2: 32607015 | word_count1: 126 | word_count2: 151 | word_count_difference: 25
id1: 32714221 | id2: 32739010 | word_count1: 135 | word_count2: 171 | word_count_difference: 36
id1: 32715322 | id2: 32508423 | word_count1: 141 | word_count2: 161 | word_count_difference: 20
id1: 32714908 | id2: 32727015 | word_count1: 167 | word_count2: 169 | word_count_difference: 2
id1: 40854280 | id2: 42506113 | word_count1: 151 | word_count2: 164 | word_count_difference: 13
id1: 32715601 | id2: 32714729 | word_count1: 143 | word_count2: 144 | word_count_difference: 1
id1: 32721163 | id2: 32958145 | word_count1: 169 | word_count2: 160 | word_count_difference: 9
id1: 32717809 | id2: 33024246 | word_count1: 155 | word_count2: 157 | word_count_difference: 2
id1: 32715326 | id2: 32755554 | word_count1: 173 | word_count2: 146 | word_count_difference: 27
id1: 32715122 | id2: 32722483 | word_count1: 142 | word_count2: 146 | word_count_difference: 4
id1: 32715336 | id2: 32815760 | word_count1: 122 | word_count2: 152 | word_count_difference: 30
id1: 32714596 | id2: 1326602 | word_count1: 575 | word_count2: 33 | word_count_difference: 542
id1: 32720824 | id2: 32753797 | word_count1: 141 | word_count2: 116 | word_count_difference: 25
id1: 32728133 | id2: 32723745 | word_count1: 141 | word_count2: 155 | word_count_difference: 14
id1: 32714250 | id2: 4878986 | word_count1: 177 | word_count2: 49 | word_count_difference: 128
id1: 32718015 | id2: 32740687 | word_count1: 59 | word_count2: 147 | word_count_difference: 88
id1: 32714224 | id2: 46133237 | word_count1: 159 | word_count2: 152 | word_count_difference: 7
id1: 32730066 | id2: 32717228 | word_count1: 92 | word_count2: 92 | word_count_difference: 0
